region,year,month,rainfall_mm
ARUNACHAL PRADESH,1943,6,9.868948936462402
ARUNACHAL PRADESH,1943,7,12.943595886230469
ARUNACHAL PRADESH,1943,8,15.007728576660156
ARUNACHAL PRADESH,1943,9,10.554213523864746
ARUNACHAL PRADESH,1943,10,8.541193962097168
ARUNACHAL PRADESH,1943,11,8.108686447143555
ARUNACHAL PRADESH,1943,12,8.658303260803223
ARUNACHAL PRADESH,1944,1,12.300948143005371
ARUNACHAL PRADESH,1944,2,9.579461097717285
ARUNACHAL PRADESH,1944,3,13.638934135437012
ARUNACHAL PRADESH,1944,4,15.353979110717773
ARUNACHAL PRADESH,1944,5,8.788949012756348
ARUNACHAL PRADESH,1944,6,8.215642929077148
ARUNACHAL PRADESH,1944,7,6.593291759490967
ARUNACHAL PRADESH,1944,8,6.787036418914795
ARUNACHAL PRADESH,1944,9,6.8569817543029785
ARUNACHAL PRADESH,1944,10,10.726616859436035
ARUNACHAL PRADESH,1944,11,10.568330764770508
ARUNACHAL PRADESH,1944,12,10.213242530822754
ARUNACHAL PRADESH,1945,1,10.650261878967285
ARUNACHAL PRADESH,1945,2,5.7840070724487305
ARUNACHAL PRADESH,1945,3,7.888479709625244
ARUNACHAL PRADESH,1945,4,12.495473861694336
ARUNACHAL PRADESH,1945,5,9.049376487731934
ARUNACHAL PRADESH,1945,6,10.120295524597168
ARUNACHAL PRADESH,1945,7,11.158411026000977
ARUNACHAL PRADESH,1945,8,6.077688217163086
ARUNACHAL PRADESH,1945,9,8.986083030700684
ARUNACHAL PRADESH,1945,10,8.59111499786377
ARUNACHAL PRADESH,1945,11,8.42531681060791
ARUNACHAL PRADESH,1945,12,8.066553115844727
ARUNACHAL PRADESH,1946,1,6.9244065284729
ARUNACHAL PRADESH,1946,2,6.821423530578613
ARUNACHAL PRADESH,1946,3,4.967491626739502
ARUNACHAL PRADESH,1946,4,8.222939491271973
ARUNACHAL PRADESH,1946,5,9.552543640136719
ARUNACHAL PRADESH,1946,6,9.416584014892578
ARUNACHAL PRADESH,1946,7,11.145092010498047
ARUNACHAL PRADESH,1946,8,10.56226921081543
ARUNACHAL PRADESH,1946,9,15.626212120056152
ARUNACHAL PRADESH,1946,10,11.760039329528809
ARUNACHAL PRADESH,1946,11,10.017158508300781
ARUNACHAL PRADESH,1946,12,9.217811584472656
ARUNACHAL PRADESH,1947,1,4.111630916595459
ARUNACHAL PRADESH,1947,2,7.127004146575928
ARUNACHAL PRADESH,1947,3,11.425755500793457
ARUNACHAL PRADESH,1947,4,8.019838333129883
ARUNACHAL PRADESH,1947,5,8.21757698059082
ARUNACHAL PRADESH,1947,6,14.190174102783203
ARUNACHAL PRADESH,1947,7,13.554255485534668
ARUNACHAL PRADESH,1947,8,11.267936706542969
ARUNACHAL PRADESH,1947,9,11.995280265808105
ARUNACHAL PRADESH,1947,10,17.647315979003906
ARUNACHAL PRADESH,1947,11,14.63461971282959
ARUNACHAL PRADESH,1947,12,5.5100812911987305
ARUNACHAL PRADESH,1948,1,10.718289375305176
ARUNACHAL PRADESH,1948,2,14.398122787475586
ARUNACHAL PRADESH,1948,3,13.835816383361816
ARUNACHAL PRADESH,1948,4,13.054078102111816
ARUNACHAL PRADESH,1948,5,13.31478500366211
ARUNACHAL PRADESH,1948,6,7.723059177398682
ARUNACHAL PRADESH,1948,7,8.389100074768066
ARUNACHAL PRADESH,1948,8,8.412076950073242
ARUNACHAL PRADESH,1948,9,15.225987434387207
ARUNACHAL PRADESH,1948,10,16.745391845703125
ARUNACHAL PRADESH,1948,11,12.189208030700684
ARUNACHAL PRADESH,1948,12,12.862523078918457
ARUNACHAL PRADESH,1949,1,8.146158218383789
ARUNACHAL PRADESH,1949,2,11.043198585510254
ARUNACHAL PRADESH,1949,3,8.44173526763916
ARUNACHAL PRADESH,1949,4,9.671293258666992
ARUNACHAL PRADESH,1949,5,11.741345405578613
ARUNACHAL PRADESH,1949,6,14.869345664978027
ARUNACHAL PRADESH,1949,7,15.869576454162598
ARUNACHAL PRADESH,1949,8,13.50459098815918
ARUNACHAL PRADESH,1949,9,11.544657707214355
ARUNACHAL PRADESH,1949,10,13.242698669433594
ARUNACHAL PRADESH,1949,11,9.131361961364746
ARUNACHAL PRADESH,1949,12,9.8464994430542
ARUNACHAL PRADESH,1950,1,8.856078147888184
ARUNACHAL PRADESH,1950,2,6.690231800079346
ARUNACHAL PRADESH,1950,3,4.955319404602051
ARUNACHAL PRADESH,1950,4,3.8390719890594482
ARUNACHAL PRADESH,1950,5,2.9285807609558105
ARUNACHAL PRADESH,1950,6,5.138512134552002
ARUNACHAL PRADESH,1950,7,5.176339149475098
ARUNACHAL PRADESH,1950,8,7.256546974182129
ARUNACHAL PRADESH,1950,9,9.066240310668945
ARUNACHAL PRADESH,1950,10,6.966026306152344
ARUNACHAL PRADESH,1950,11,9.603930473327637
ARUNACHAL PRADESH,1950,12,8.097633361816406
ARUNACHAL PRADESH,1951,1,3.0824391841888428
ARUNACHAL PRADESH,1951,2,7.345887660980225
ARUNACHAL PRADESH,1951,3,6.280615329742432
ARUNACHAL PRADESH,1951,4,6.841973304748535
ARUNACHAL PRADESH,1951,5,5.986390113830566
ARUNACHAL PRADESH,1951,6,6.895651340484619
ARUNACHAL PRADESH,1951,7,10.350959777832031
ARUNACHAL PRADESH,1951,8,9.125741958618164
ARUNACHAL PRADESH,1951,9,7.684142589569092
ARUNACHAL PRADESH,1951,10,5.237363815307617
ARUNACHAL PRADESH,1951,11,5.452596187591553
ARUNACHAL PRADESH,1951,12,4.2885870933532715
ARUNACHAL PRADESH,1952,1,6.644960880279541
ARUNACHAL PRADESH,1952,2,4.999451160430908
ARUNACHAL PRADESH,1952,3,6.198021411895752
ARUNACHAL PRADESH,1952,4,4.071005821228027
ARUNACHAL PRADESH,1952,5,4.0773515701293945
ARUNACHAL PRADESH,1952,6,5.081195831298828
ARUNACHAL PRADESH,1952,7,4.790783882141113
ARUNACHAL PRADESH,1952,8,6.3802385330200195
ARUNACHAL PRADESH,1952,9,8.410449028015137
ARUNACHAL PRADESH,1952,10,8.34951400756836
ARUNACHAL PRADESH,1952,11,8.3807373046875
ARUNACHAL PRADESH,1952,12,6.4208879470825195
ARUNACHAL PRADESH,1953,1,4.571529865264893
ARUNACHAL PRADESH,1953,2,3.7187767028808594
ARUNACHAL PRADESH,1953,3,6.082123279571533
ARUNACHAL PRADESH,1953,4,8.059712409973145
ARUNACHAL PRADESH,1953,5,4.789174556732178
ARUNACHAL PRADESH,1953,6,4.492585182189941
ARUNACHAL PRADESH,1953,7,4.129141807556152
ARUNACHAL PRADESH,1953,8,8.18764591217041
ARUNACHAL PRADESH,1953,9,7.23185920715332
ARUNACHAL PRADESH,1953,10,4.748185157775879
ARUNACHAL PRADESH,1953,11,3.858731269836426
ARUNACHAL PRADESH,1953,12,4.814631938934326
ARUNACHAL PRADESH,1954,1,5.786980152130127
ARUNACHAL PRADESH,1954,2,5.158841609954834
ARUNACHAL PRADESH,1954,3,3.611626386642456
ARUNACHAL PRADESH,1954,4,5.424524307250977
ARUNACHAL PRADESH,1954,5,4.795711040496826
ARUNACHAL PRADESH,1954,6,5.488805770874023
ARUNACHAL PRADESH,1954,7,6.263023376464844
ARUNACHAL PRADESH,1954,8,8.980755805969238
ARUNACHAL PRADESH,1954,9,5.995736598968506
ARUNACHAL PRADESH,1954,10,5.184162139892578
ARUNACHAL PRADESH,1954,11,5.476399898529053
ARUNACHAL PRADESH,1954,12,4.987829208374023
ARUNACHAL PRADESH,1955,1,5.816048622131348
ARUNACHAL PRADESH,1955,2,6.651507377624512
ARUNACHAL PRADESH,1955,3,4.519516468048096
ARUNACHAL PRADESH,1955,4,4.9062933921813965
ARUNACHAL PRADESH,1955,5,4.555272579193115
ARUNACHAL PRADESH,1955,6,3.357537269592285
ARUNACHAL PRADESH,1955,7,4.935095310211182
ARUNACHAL PRADESH,1955,8,5.150211811065674
ARUNACHAL PRADESH,1955,9,6.528913974761963
ARUNACHAL PRADESH,1955,10,5.926854610443115
ARUNACHAL PRADESH,1955,11,5.02906608581543
ARUNACHAL PRADESH,1955,12,7.816572189331055
ARUNACHAL PRADESH,1956,1,5.780394077301025
ARUNACHAL PRADESH,1956,2,3.3660271167755127
ARUNACHAL PRADESH,1956,3,4.205979347229004
ARUNACHAL PRADESH,1956,4,4.856874465942383
ARUNACHAL PRADESH,1956,5,5.550205230712891
ARUNACHAL PRADESH,1956,6,4.0271077156066895
ARUNACHAL PRADESH,1956,7,4.345094680786133
ARUNACHAL PRADESH,1956,8,3.690993547439575
ARUNACHAL PRADESH,1956,9,2.766408681869507
ARUNACHAL PRADESH,1956,10,4.846169471740723
ARUNACHAL PRADESH,1956,11,4.542751789093018
ARUNACHAL PRADESH,1956,12,5.947755336761475
ARUNACHAL PRADESH,1957,1,8.443015098571777
ARUNACHAL PRADESH,1957,2,8.409781455993652
ARUNACHAL PRADESH,1957,3,7.579992771148682
ARUNACHAL PRADESH,1957,4,5.197065830230713
ARUNACHAL PRADESH,1957,5,9.205076217651367
ARUNACHAL PRADESH,1957,6,9.460380554199219
ARUNACHAL PRADESH,1957,7,7.473012924194336
ARUNACHAL PRADESH,1957,8,8.30837345123291
ARUNACHAL PRADESH,1957,9,10.989640235900879
ARUNACHAL PRADESH,1957,10,10.049083709716797
ARUNACHAL PRADESH,1957,11,9.703624725341797
ARUNACHAL PRADESH,1957,12,7.740931987762451
ARUNACHAL PRADESH,1958,1,13.344470024108887
ARUNACHAL PRADESH,1958,2,9.644877433776855
ARUNACHAL PRADESH,1958,3,5.543370246887207
ARUNACHAL PRADESH,1958,4,7.943994522094727
ARUNACHAL PRADESH,1958,5,8.441208839416504
ARUNACHAL PRADESH,1958,6,13.103596687316895
ARUNACHAL PRADESH,1958,7,9.805275917053223
ARUNACHAL PRADESH,1958,8,9.486214637756348
ARUNACHAL PRADESH,1958,9,13.592309951782227
ARUNACHAL PRADESH,1958,10,12.282194137573242
ARUNACHAL PRADESH,1958,11,15.047966003417969
ARUNACHAL PRADESH,1958,12,12.047574996948242
ARUNACHAL PRADESH,1959,1,7.063903331756592
ARUNACHAL PRADESH,1959,2,7.351522922515869
ARUNACHAL PRADESH,1959,3,7.176191329956055
ARUNACHAL PRADESH,1959,4,6.7286376953125
ARUNACHAL PRADESH,1959,5,7.850295066833496
ARUNACHAL PRADESH,1959,6,7.125190734863281
ARUNACHAL PRADESH,1959,7,8.820926666259766
ARUNACHAL PRADESH,1959,8,18.137069702148438
ARUNACHAL PRADESH,1959,9,12.108380317687988
ARUNACHAL PRADESH,1959,10,8.350489616394043
ARUNACHAL PRADESH,1959,11,7.666338920593262
ARUNACHAL PRADESH,1959,12,6.986778259277344
ARUNACHAL PRADESH,1960,1,4.503183841705322
ARUNACHAL PRADESH,1960,2,4.781250476837158
ARUNACHAL PRADESH,1960,3,6.747045040130615
ARUNACHAL PRADESH,1960,4,6.681082725524902
ARUNACHAL PRADESH,1960,5,8.164590835571289
ARUNACHAL PRADESH,1960,6,7.797871112823486
ARUNACHAL PRADESH,1960,7,10.960766792297363
ARUNACHAL PRADESH,1960,8,11.551058769226074
ARUNACHAL PRADESH,1960,9,10.596177101135254
ARUNACHAL PRADESH,1960,10,9.893719673156738
ARUNACHAL PRADESH,1960,11,8.864141464233398
ARUNACHAL PRADESH,1960,12,5.889233589172363
ARUNACHAL PRADESH,1961,1,10.422341346740723
ARUNACHAL PRADESH,1961,2,5.1907639503479
ARUNACHAL PRADESH,1961,3,8.830367088317871
ARUNACHAL PRADESH,1961,4,3.7153711318969727
ARUNACHAL PRADESH,1961,5,4.314804553985596
ARUNACHAL PRADESH,1961,6,15.11148452758789
ARUNACHAL PRADESH,1961,7,11.273818969726562
ARUNACHAL PRADESH,1961,8,8.75014591217041
ARUNACHAL PRADESH,1961,9,6.40614652633667
ARUNACHAL PRADESH,1961,10,6.168874263763428
ARUNACHAL PRADESH,1961,11,9.51462173461914
ARUNACHAL PRADESH,1961,12,6.562117099761963
ARUNACHAL PRADESH,1962,1,4.031492710113525
ARUNACHAL PRADESH,1962,2,6.117193698883057
ARUNACHAL PRADESH,1962,3,6.899594306945801
ARUNACHAL PRADESH,1962,4,2.2942698001861572
ARUNACHAL PRADESH,1962,5,2.9202535152435303
ARUNACHAL PRADESH,1962,6,3.7221176624298096
ARUNACHAL PRADESH,1962,7,2.63820481300354
ARUNACHAL PRADESH,1962,8,2.9768857955932617
ARUNACHAL PRADESH,1962,9,4.1665239334106445
ARUNACHAL PRADESH,1962,10,4.055911064147949
ARUNACHAL PRADESH,1962,11,1.9345988035202026
ARUNACHAL PRADESH,1962,12,1.5141109228134155
ARUNACHAL PRADESH,1963,1,6.675565242767334
ARUNACHAL PRADESH,1963,2,9.048911094665527
ARUNACHAL PRADESH,1963,3,6.155064582824707
ARUNACHAL PRADESH,1963,4,7.335875034332275
ARUNACHAL PRADESH,1963,5,10.736795425415039
ARUNACHAL PRADESH,1963,6,7.807486057281494
ARUNACHAL PRADESH,1963,7,9.927546501159668
ARUNACHAL PRADESH,1963,8,12.181118965148926
ARUNACHAL PRADESH,1963,9,13.252260208129883
ARUNACHAL PRADESH,1963,10,7.282039165496826
ARUNACHAL PRADESH,1963,11,6.341613292694092
ARUNACHAL PRADESH,1963,12,10.395997047424316
ARUNACHAL PRADESH,1964,1,8.029377937316895
ARUNACHAL PRADESH,1964,2,9.478963851928711
ARUNACHAL PRADESH,1964,3,8.233859062194824
ARUNACHAL PRADESH,1964,4,11.190775871276855
ARUNACHAL PRADESH,1964,5,10.596631050109863
ARUNACHAL PRADESH,1964,6,5.120077610015869
ARUNACHAL PRADESH,1964,7,11.215036392211914
ARUNACHAL PRADESH,1964,8,15.644442558288574
ARUNACHAL PRADESH,1964,9,14.691550254821777
ARUNACHAL PRADESH,1964,10,10.02975845336914
ARUNACHAL PRADESH,1964,11,8.929671287536621
ARUNACHAL PRADESH,1964,12,13.242412567138672
ARUNACHAL PRADESH,1965,1,5.819206714630127
ARUNACHAL PRADESH,1965,2,12.572700500488281
ARUNACHAL PRADESH,1965,3,7.481960773468018
ARUNACHAL PRADESH,1965,4,5.202170372009277
ARUNACHAL PRADESH,1965,5,9.21888256072998
ARUNACHAL PRADESH,1965,6,10.464028358459473
ARUNACHAL PRADESH,1965,7,8.873489379882812
ARUNACHAL PRADESH,1965,8,7.74898624420166
ARUNACHAL PRADESH,1965,9,13.14949893951416
ARUNACHAL PRADESH,1965,10,13.258427619934082
ARUNACHAL PRADESH,1965,11,9.479613304138184
ARUNACHAL PRADESH,1965,12,8.974462509155273
ARUNACHAL PRADESH,1966,1,11.9668607711792
ARUNACHAL PRADESH,1966,2,10.908763885498047
ARUNACHAL PRADESH,1966,3,9.153392791748047
ARUNACHAL PRADESH,1966,4,7.552463531494141
ARUNACHAL PRADESH,1966,5,8.99419116973877
ARUNACHAL PRADESH,1966,6,8.47109317779541
ARUNACHAL PRADESH,1966,7,12.29887580871582
ARUNACHAL PRADESH,1966,8,7.907158374786377
ARUNACHAL PRADESH,1966,9,9.197107315063477
ARUNACHAL PRADESH,1966,10,8.84195327758789
ARUNACHAL PRADESH,1966,11,11.78903579711914
ARUNACHAL PRADESH,1966,12,8.608677864074707
ARUNACHAL PRADESH,1967,1,4.803730010986328
ARUNACHAL PRADESH,1967,2,5.487223148345947
ARUNACHAL PRADESH,1967,3,8.188098907470703
ARUNACHAL PRADESH,1967,4,5.855194091796875
ARUNACHAL PRADESH,1967,5,8.326189994812012
ARUNACHAL PRADESH,1967,6,7.742373466491699
ARUNACHAL PRADESH,1967,7,9.150222778320312
ARUNACHAL PRADESH,1967,8,14.167009353637695
ARUNACHAL PRADESH,1967,9,11.526021957397461
ARUNACHAL PRADESH,1967,10,5.9587531089782715
ARUNACHAL PRADESH,1967,11,6.350882530212402
ARUNACHAL PRADESH,1967,12,4.448866367340088
ARUNACHAL PRADESH,1968,1,8.898017883300781
ARUNACHAL PRADESH,1968,2,4.998733997344971
ARUNACHAL PRADESH,1968,3,6.657871723175049
ARUNACHAL PRADESH,1968,4,7.970839023590088
ARUNACHAL PRADESH,1968,5,10.914596557617188
ARUNACHAL PRADESH,1968,6,8.867523193359375
ARUNACHAL PRADESH,1968,7,5.965784072875977
ARUNACHAL PRADESH,1968,8,3.5078911781311035
ARUNACHAL PRADESH,1968,9,6.834874153137207
ARUNACHAL PRADESH,1968,10,10.464494705200195
ARUNACHAL PRADESH,1968,11,8.886787414550781
ARUNACHAL PRADESH,1968,12,8.80325698852539
ARUNACHAL PRADESH,1969,1,7.391510963439941
ARUNACHAL PRADESH,1969,2,5.658461093902588
ARUNACHAL PRADESH,1969,3,6.059672832489014
ARUNACHAL PRADESH,1969,4,7.789973735809326
ARUNACHAL PRADESH,1969,5,11.318615913391113
ARUNACHAL PRADESH,1969,6,8.018733024597168
ARUNACHAL PRADESH,1969,7,8.434575080871582
ARUNACHAL PRADESH,1969,8,5.4493231773376465
ARUNACHAL PRADESH,1969,9,5.818599700927734
ARUNACHAL PRADESH,1969,10,4.447086811065674
ARUNACHAL PRADESH,1969,11,5.816036701202393
ARUNACHAL PRADESH,1969,12,6.2277512550354
ARUNACHAL PRADESH,1970,1,19.702852249145508
ARUNACHAL PRADESH,1970,2,11.657477378845215
ARUNACHAL PRADESH,1970,3,12.710822105407715
ARUNACHAL PRADESH,1970,4,11.587434768676758
ARUNACHAL PRADESH,1970,5,9.674932479858398
ARUNACHAL PRADESH,1970,6,7.247255325317383
ARUNACHAL PRADESH,1970,7,7.32949161529541
ARUNACHAL PRADESH,1970,8,10.55793285369873
ARUNACHAL PRADESH,1970,9,9.38472843170166
ARUNACHAL PRADESH,1970,10,12.655327796936035
ARUNACHAL PRADESH,1970,11,11.567349433898926
ARUNACHAL PRADESH,1970,12,12.745660781860352
ARUNACHAL PRADESH,1971,1,8.93603801727295
ARUNACHAL PRADESH,1971,2,12.823668479919434
ARUNACHAL PRADESH,1971,3,7.329559803009033
ARUNACHAL PRADESH,1971,4,6.893904209136963
ARUNACHAL PRADESH,1971,5,8.570730209350586
ARUNACHAL PRADESH,1971,6,5.882514953613281
ARUNACHAL PRADESH,1971,7,10.312105178833008
ARUNACHAL PRADESH,1971,8,10.306852340698242
ARUNACHAL PRADESH,1971,9,8.769917488098145
ARUNACHAL PRADESH,1971,10,7.780389785766602
ARUNACHAL PRADESH,1971,11,11.486607551574707
ARUNACHAL PRADESH,1971,12,12.153132438659668
ARUNACHAL PRADESH,1972,1,5.016026496887207
ARUNACHAL PRADESH,1972,2,5.527658462524414
ARUNACHAL PRADESH,1972,3,8.373845100402832
ARUNACHAL PRADESH,1972,4,8.96578311920166
ARUNACHAL PRADESH,1972,5,14.571553230285645
ARUNACHAL PRADESH,1972,6,11.014913558959961
ARUNACHAL PRADESH,1972,7,10.886455535888672
ARUNACHAL PRADESH,1972,8,5.67249870300293
ARUNACHAL PRADESH,1972,9,5.520061492919922
ARUNACHAL PRADESH,1972,10,14.134255409240723
ARUNACHAL PRADESH,1972,11,6.5411529541015625
ARUNACHAL PRADESH,1972,12,8.742454528808594
ARUNACHAL PRADESH,1973,1,9.466211318969727
ARUNACHAL PRADESH,1973,2,4.341972351074219
ARUNACHAL PRADESH,1973,3,3.5788967609405518
ARUNACHAL PRADESH,1973,4,5.806398391723633
ARUNACHAL PRADESH,1973,5,6.614235877990723
ARUNACHAL PRADESH,1973,6,15.65189266204834
ARUNACHAL PRADESH,1973,7,10.859016418457031
ARUNACHAL PRADESH,1973,8,8.126253128051758
ARUNACHAL PRADESH,1973,9,6.004042148590088
ARUNACHAL PRADESH,1973,10,10.819518089294434
ARUNACHAL PRADESH,1973,11,14.851034164428711
ARUNACHAL PRADESH,1973,12,15.570476531982422
ARUNACHAL PRADESH,1974,1,16.955957412719727
ARUNACHAL PRADESH,1974,2,23.97909927368164
ARUNACHAL PRADESH,1974,3,18.250635147094727
ARUNACHAL PRADESH,1974,4,18.956815719604492
ARUNACHAL PRADESH,1974,5,11.993218421936035
ARUNACHAL PRADESH,1974,6,15.496490478515625
ARUNACHAL PRADESH,1974,7,8.565816879272461
ARUNACHAL PRADESH,1974,8,4.368072509765625
ARUNACHAL PRADESH,1974,9,2.6144189834594727
ARUNACHAL PRADESH,1974,10,11.275045394897461
ARUNACHAL PRADESH,1974,11,13.118551254272461
ARUNACHAL PRADESH,1974,12,16.595733642578125
ARUNACHAL PRADESH,1975,1,5.566665172576904
ARUNACHAL PRADESH,1975,2,8.629536628723145
ARUNACHAL PRADESH,1975,3,7.726132869720459
ARUNACHAL PRADESH,1975,4,9.718730926513672
ARUNACHAL PRADESH,1975,5,9.290409088134766
ARUNACHAL PRADESH,1975,6,11.504191398620605
ARUNACHAL PRADESH,1975,7,11.286718368530273
ARUNACHAL PRADESH,1975,8,15.836477279663086
ARUNACHAL PRADESH,1975,9,10.673813819885254
ARUNACHAL PRADESH,1975,10,6.603250503540039
ARUNACHAL PRADESH,1975,11,8.297325134277344
ARUNACHAL PRADESH,1975,12,4.762503623962402
ARUNACHAL PRADESH,1976,1,6.398725509643555
ARUNACHAL PRADESH,1976,2,6.552392482757568
ARUNACHAL PRADESH,1976,3,6.888431072235107
ARUNACHAL PRADESH,1976,4,5.078737258911133
ARUNACHAL PRADESH,1976,5,4.953866958618164
ARUNACHAL PRADESH,1976,6,6.846726417541504
ARUNACHAL PRADESH,1976,7,9.082775115966797
ARUNACHAL PRADESH,1976,8,10.102036476135254
ARUNACHAL PRADESH,1976,9,10.5020170211792
ARUNACHAL PRADESH,1976,10,8.217981338500977
ARUNACHAL PRADESH,1976,11,8.587723731994629
ARUNACHAL PRADESH,1976,12,7.579337120056152
ARUNACHAL PRADESH,1977,1,9.512383460998535
ARUNACHAL PRADESH,1977,2,10.870512962341309
ARUNACHAL PRADESH,1977,3,7.635713577270508
ARUNACHAL PRADESH,1977,4,9.39045524597168
ARUNACHAL PRADESH,1977,5,7.4975104331970215
ARUNACHAL PRADESH,1977,6,7.318850994110107
ARUNACHAL PRADESH,1977,7,8.260311126708984
ARUNACHAL PRADESH,1977,8,9.037599563598633
ARUNACHAL PRADESH,1977,9,6.749188423156738
ARUNACHAL PRADESH,1977,10,9.910259246826172
ARUNACHAL PRADESH,1977,11,12.563002586364746
ARUNACHAL PRADESH,1977,12,13.159404754638672
ARUNACHAL PRADESH,1978,1,4.438883304595947
ARUNACHAL PRADESH,1978,2,4.0840654373168945
ARUNACHAL PRADESH,1978,3,6.310378074645996
ARUNACHAL PRADESH,1978,4,9.160232543945312
ARUNACHAL PRADESH,1978,5,9.20181655883789
ARUNACHAL PRADESH,1978,6,10.763713836669922
ARUNACHAL PRADESH,1978,7,8.224872589111328
ARUNACHAL PRADESH,1978,8,8.939794540405273
ARUNACHAL PRADESH,1978,9,5.317145824432373
ARUNACHAL PRADESH,1978,10,4.404749870300293
ARUNACHAL PRADESH,1978,11,5.292962551116943
ARUNACHAL PRADESH,1978,12,4.038552761077881
ARUNACHAL PRADESH,1979,1,6.444725036621094
ARUNACHAL PRADESH,1979,2,7.715206623077393
ARUNACHAL PRADESH,1979,3,8.922670364379883
ARUNACHAL PRADESH,1979,4,11.496280670166016
ARUNACHAL PRADESH,1979,5,13.279519081115723
ARUNACHAL PRADESH,1979,6,9.427559852600098
ARUNACHAL PRADESH,1979,7,5.457253932952881
ARUNACHAL PRADESH,1979,8,5.896980285644531
ARUNACHAL PRADESH,1979,9,7.295592308044434
ARUNACHAL PRADESH,1979,10,4.712095260620117
ARUNACHAL PRADESH,1979,11,5.115212440490723
ARUNACHAL PRADESH,1979,12,6.594799518585205
ARUNACHAL PRADESH,1980,1,9.618768692016602
ARUNACHAL PRADESH,1980,2,8.32467269897461
ARUNACHAL PRADESH,1980,3,9.740992546081543
ARUNACHAL PRADESH,1980,4,6.7865753173828125
ARUNACHAL PRADESH,1980,5,6.060929775238037
ARUNACHAL PRADESH,1980,6,8.968584060668945
ARUNACHAL PRADESH,1980,7,11.220385551452637
ARUNACHAL PRADESH,1980,8,8.930296897888184
ARUNACHAL PRADESH,1980,9,7.200234889984131
ARUNACHAL PRADESH,1980,10,6.543737411499023
ARUNACHAL PRADESH,1980,11,8.08159065246582
ARUNACHAL PRADESH,1980,12,9.094696998596191
ARUNACHAL PRADESH,1981,1,6.729844570159912
ARUNACHAL PRADESH,1981,2,7.575814723968506
ARUNACHAL PRADESH,1981,3,6.864912033081055
ARUNACHAL PRADESH,1981,4,6.3850250244140625
ARUNACHAL PRADESH,1981,5,6.988759994506836
ARUNACHAL PRADESH,1981,6,6.241380214691162
ARUNACHAL PRADESH,1981,7,6.380959987640381
ARUNACHAL PRADESH,1981,8,6.088278770446777
ARUNACHAL PRADESH,1981,9,8.224874496459961
ARUNACHAL PRADESH,1981,10,8.329465866088867
ARUNACHAL PRADESH,1981,11,6.168348789215088
ARUNACHAL PRADESH,1981,12,5.609664440155029
ARUNACHAL PRADESH,1982,1,8.392189025878906
ARUNACHAL PRADESH,1982,2,8.510547637939453
ARUNACHAL PRADESH,1982,3,7.152058124542236
ARUNACHAL PRADESH,1982,4,7.442718029022217
ARUNACHAL PRADESH,1982,5,6.4119367599487305
ARUNACHAL PRADESH,1982,6,5.618710994720459
ARUNACHAL PRADESH,1982,7,5.324377059936523
ARUNACHAL PRADESH,1982,8,5.228648662567139
ARUNACHAL PRADESH,1982,9,6.249677658081055
ARUNACHAL PRADESH,1982,10,5.983609676361084
ARUNACHAL PRADESH,1982,11,6.989108085632324
ARUNACHAL PRADESH,1982,12,10.437906265258789
ARUNACHAL PRADESH,1983,1,11.32843017578125
ARUNACHAL PRADESH,1983,2,8.532379150390625
ARUNACHAL PRADESH,1983,3,10.263813972473145
ARUNACHAL PRADESH,1983,4,8.848747253417969
ARUNACHAL PRADESH,1983,5,9.399393081665039
ARUNACHAL PRADESH,1983,6,8.322285652160645
ARUNACHAL PRADESH,1983,7,6.9604034423828125
ARUNACHAL PRADESH,1983,8,6.96066951751709
ARUNACHAL PRADESH,1983,9,6.643486499786377
ARUNACHAL PRADESH,1983,10,9.275060653686523
ARUNACHAL PRADESH,1983,11,9.279281616210938
ARUNACHAL PRADESH,1983,12,8.864618301391602
ARUNACHAL PRADESH,1984,1,9.159695625305176
ARUNACHAL PRADESH,1984,2,7.665984153747559
ARUNACHAL PRADESH,1984,3,8.406764030456543
ARUNACHAL PRADESH,1984,4,7.0400872230529785
ARUNACHAL PRADESH,1984,5,7.806128978729248
ARUNACHAL PRADESH,1984,6,8.944108009338379
ARUNACHAL PRADESH,1984,7,8.661693572998047
ARUNACHAL PRADESH,1984,8,6.043850421905518
ARUNACHAL PRADESH,1984,9,6.192078590393066
ARUNACHAL PRADESH,1984,10,7.190044403076172
ARUNACHAL PRADESH,1984,11,11.237518310546875
ARUNACHAL PRADESH,1984,12,10.542793273925781
ARUNACHAL PRADESH,1985,1,4.667659282684326
ARUNACHAL PRADESH,1985,2,4.764510154724121
ARUNACHAL PRADESH,1985,3,5.181597709655762
ARUNACHAL PRADESH,1985,4,8.05200481414795
ARUNACHAL PRADESH,1985,5,10.178022384643555
ARUNACHAL PRADESH,1985,6,10.799549102783203
ARUNACHAL PRADESH,1985,7,12.445894241333008
ARUNACHAL PRADESH,1985,8,9.98452377319336
ARUNACHAL PRADESH,1985,9,11.400177955627441
ARUNACHAL PRADESH,1985,10,8.323163032531738
ARUNACHAL PRADESH,1985,11,7.954002380371094
ARUNACHAL PRADESH,1985,12,4.544071197509766
ARUNACHAL PRADESH,1986,1,6.837772846221924
ARUNACHAL PRADESH,1986,2,4.630008697509766
ARUNACHAL PRADESH,1986,3,5.554196357727051
ARUNACHAL PRADESH,1986,4,5.476806640625
ARUNACHAL PRADESH,1986,5,7.039875507354736
